"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Brian Bannister","Royals","27","182.2","1173","1972","3145","59.6 %","89.0","18.8 %","85.2","","","9.0 %","74.6","12.6 %","84.7","","","","","2.5 %","5718"
"Carl Pavano","Yankees","32","34.1","222","343","565","59.1 %","87.9","19.8 %","79.7","","","","","21.2 %","79.3","","","","","0.5 %","790"
"Adam Eaton","Phillies","30","107.0","707","1094","1801","53.9 %","89.5","11.6 %","80.2","12.3 %","86.9","10.5 %","74.7","11.7 %","82.3","","","","","2.6 %","1029"
"Jo-Jo Reyes","Braves","23","113.0","754","1185","1939","65.7 %","90.7","11.3 %","81.0","","","8.2 %","72.0","14.7 %","81.9","","","","","6.6 %","5559"
"Shawn Hill","Nationals","27","63.1","444","689","1133","73.9 %","89.7","5.5 %","80.5","","","13.8 %","78.0","6.8 %","81.5","","","","","2.4 %","1882"
"Carlos Guevara","Padres","26","12.1","98","130","228","40.1 %","87.2","22.6 %","78.7","","","0.5 %","74.0","36.9 %","77.9","","","","","4.4 %","5692"
"Juan Rincon","- - -","29","55.1","371","610","981","64.8 %","92.0","33.1 %","85.1","","","","","2.2 %","85.7","","","","","0.9 %","752"
"Andrew Miller","Marlins","23","107.1","790","1145","1935","75.1 %","91.5","20.9 %","77.2","","","","","4.1 %","83.6","","","","","2.3 %","6785"
"Kam Mickolio","Orioles","24","7.2","58","87","145","81.9 %","94.1","18.1 %","85.0","","","","","","","","","","","0.7 %","9513"
"Blaine Boyer","Braves","26","72.0","469","795","1264","72.1 %","93.8","1.5 %","84.1","","","19.5 %","76.0","6.9 %","84.1","","","","","1.9 %","2237"
"Chris Resop","Braves","25","18.1","131","199","330","78.6 %","94.0","3.1 %","84.4","","","14.9 %","78.9","3.4 %","82.9","","","","","2.4 %","3799"
"Boof Bonser","Twins","26","118.1","653","1260","1913","57.9 %","91.7","18.3 %","85.9","","","19.4 %","79.7","4.5 %","82.9","","","","","1.6 %","2159"
"Micah Owings","Diamondbacks","25","104.2","633","1119","1752","70.5 %","88.9","20.1 %","82.2","","","","","9.4 %","79.2","","","","","1.3 %","4253"
"Boone Logan","White Sox","23","42.1","275","485","760","45.8 %","91.9","41.5 %","81.2","","","","","12.7 %","83.3","","","","","2.4 %","5525"
"Justin Germano","Padres","25","43.2","265","430","695","63.8 %","84.5","0.6 %","74.0","","","18.5 %","67.1","17.1 %","75.3","","","","","1.7 %","1938"
"Joel Peralta","Royals","32","52.2","285","553","838","49.1 %","90.8","18.7 %","85.3","","","12.9 %","79.1","","","19.3 %","81.3","","","0.6 %","2332"
"Edgar Gonzalez","Diamondbacks","25","48.0","311","538","849","66.8 %","89.8","22.2 %","82.1","","","6.2 %","74.8","4.8 %","79.3","","","","","1.5 %","1727"
"Yhency Brazoban","Dodgers","27","3.0","35","37","72","73.6 %","93.2","26.4 %","87.5","","","","","","","","","","","","2150"
"Wes Littleton","Rangers","25","18.0","118","191","309","67.4 %","87.2","17.8 %","74.0","","","2.0 %","73.8","12.8 %","76.5","","","","","1.6 %","6236"
"C.J. Wilson","Rangers","27","46.1","337","538","875","79.7 %","93.1","14.6 %","81.6","0.1 %","84.0","","","5.6 %","84.0","","","","","1.5 %","3580"
"Brian Burres","Orioles","27","129.2","844","1329","2173","59.5 %","87.9","18.5 %","81.7","","","13.0 %","71.3","9.0 %","78.5","","","","","1.5 %","3425"
"Clayton Richard","White Sox","24","47.2","282","493","775","66.7 %","89.9","12.2 %","79.9","","","","","21.1 %","81.0","","","","","1.8 %","3551"
"Brandon Backe","Astros","30","166.2","1023","1766","2789","48.3 %","89.5","21.3 %","81.8","9.3 %","87.0","12.9 %","73.6","8.2 %","80.6","","","","","0.9 %","1529"
"Livan Hernandez","- - -","33","180.0","1055","1746","2801","72.4 %","83.7","16.6 %","77.6","","","6.7 %","65.2","4.4 %","74.7","","","","","2.8 %","1116"
"Scott Proctor","Dodgers","31","38.2","311","427","738","64.3 %","92.8","22.2 %","83.3","","","11.0 %","74.9","2.6 %","86.3","","","","","1.0 %","1911"
"Kevin Correia","Giants","27","110.0","722","1169","1891","60.0 %","89.1","27.4 %","83.3","","","3.5 %","73.5","9.2 %","82.7","","","","","1.6 %","1767"
"Franquelis Osoria","Pirates","26","60.2","331","622","953","67.1 %","88.6","17.9 %","77.9","","","","","12.8 %","82.6","2.3 %","82.9","","","1.2 %","2860"
"Burke Badenhop","Marlins","25","47.1","319","489","808","71.1 %","89.0","14.6 %","79.0","","","","","14.3 %","81.4","","","","","2.1 %","9736"
"Les Walrond","Phillies","31","10.1","77","99","176","43.0 %","91.1","17.1 %","80.0","13.9 %","79.2","24.7 %","76.6","1.3 %","83.5","","","","","10.2 %","1735"
"Scott Dohmann","Rays","30","14.2","109","151","260","68.1 %","91.9","23.6 %","83.3","","","","","3.5 %","86.0","4.7 %","87.4","","","1.9 %","1936"
"Charlie Morton","Braves","24","74.2","546","810","1356","65.2 %","90.7","8.2 %","83.1","","","10.7 %","75.0","16.0 %","80.2","","","","","1.5 %","4676"
"Jake Woods","Mariners","26","19.0","146","212","358","74.1 %","88.5","","","","","20.3 %","77.4","5.6 %","81.1","","","","","5.0 %","2196"
"Matt Chico","Nationals","25","48.0","326","509","835","54.3 %","87.6","23.4 %","80.5","","","6.8 %","74.8","15.5 %","80.9","","","","","1.2 %","6068"
"Kip Wells","- - -","31","37.2","318","381","699","69.7 %","92.0","12.8 %","84.4","","","10.3 %","78.5","7.1 %","85.5","","","","","1.1 %","1012"
"Craig Hansen","- - -","24","46.1","379","490","869","64.2 %","94.8","35.0 %","86.0","","","","","0.8 %","86.9","","","","","3.0 %","4798"
"Alfredo Simon","Orioles","27","13.0","76","129","205","63.4 %","93.5","","","","","16.6 %","75.1","","","20.0 %","81.8","","","","2155"
"Miguel Batista","Mariners","37","115.0","898","1210","2108","49.3 %","91.4","","","39.6 %","86.1","4.1 %","74.9","1.2 %","78.3","5.9 %","81.3","","","1.9 %","46"
"Brad Penny","Dodgers","30","94.2","642","1048","1690","69.5 %","92.4","","","","","16.0 %","76.2","","","14.5 %","85.5","","","0.7 %","535"
"Brett Tomko","- - -","35","70.0","456","782","1238","58.7 %","92.7","16.7 %","83.4","","","11.2 %","75.6","6.1 %","84.4","7.5 %","85.8","","","2.5 %","1056"
"Nate Robertson","Tigers","30","168.2","1003","1665","2668","59.2 %","88.4","25.1 %","81.9","","","0.2 %","74.8","15.5 %","81.8","","","","","2.2 %","1620"
"Rocky Cherry","Orioles","28","17.0","138","181","319","49.7 %","90.8","46.4 %","81.4","2.0 %","89.2","","","2.0 %","80.4","","","","","4.1 %","5188"
"Franklin Morales","Rockies","22","25.1","216","268","484","72.7 %","90.9","","","","","17.1 %","71.0","10.2 %","79.5","","","","","2.3 %","5088"
"Dustin Nippert","Rangers","27","71.2","541","831","1372","68.8 %","93.5","","","","","13.0 %","77.4","18.2 %","83.9","","","","","1.7 %","4426"
"Matt Wise","Mets","32","7.0","51","83","134","42.1 %","84.2","0.8 %","81.0","","","","","57.1 %","76.5","","","","","0.8 %","42"
"Carlos Silva","Mariners","29","153.1","890","1568","2458","69.1 %","90.1","9.3 %","81.2","","","0.3 %","75.6","21.3 %","80.9","","","","","2.8 %","973"
"Ross Ohlendorf","- - -","25","62.2","402","666","1068","67.7 %","93.2","25.8 %","82.5","","","","","6.5 %","83.4","","","","","1.6 %","8268"
"Kevin Hart","Cubs","25","27.2","235","341","576","43.3 %","92.6","","","42.2 %","86.8","13.5 %","79.0","1.1 %","84.2","","","","","3.3 %","8079"
"Gary Majewski","Reds","28","40.0","260","467","727","67.7 %","91.9","30.7 %","82.3","","","","","1.5 %","83.8","","","","","1.4 %","2131"
"Jeremy Accardo","Blue Jays","26","12.1","78","127","205","70.9 %","93.8","7.5 %","84.0","6.5 %","90.0","","","","","15.1 %","84.2","","","2.9 %","6428"
"Jesse Chavez","Pirates","24","15.0","107","176","283","50.9 %","94.3","27.3 %","87.1","","","","","21.7 %","85.2","","","","","5.3 %","5448"
"Phil Hughes","Yankees","22","34.0","237","393","630","62.4 %","91.2","9.4 %","84.6","","","22.9 %","72.2","5.4 %","80.1","","","","","1.4 %","7450"
"Garrett Olson","Orioles","24","132.2","917","1400","2317","59.5 %","88.6","","","","","27.1 %","80.2","13.4 %","81.2","","","","","1.2 %","9889"
"Tom Gorzelanny","Pirates","25","105.1","807","1095","1902","62.8 %","88.7","7.9 %","80.4","","","8.6 %","74.1","20.6 %","82.5","","","","","6.5 %","6244"
"Radhames Liz","Orioles","24","84.1","633","913","1546","67.2 %","93.7","18.4 %","81.8","","","","","14.4 %","85.7","","","","","1.3 %","5843"
"Justin Thomas","Mariners","24","4.0","35","48","83","31.3 %","89.0","61.5 %","80.8","","","","","7.2 %","81.8","","","","","","9910"
"Clay Buchholz","Red Sox","23","76.0","522","858","1380","47.5 %","92.6","7.6 %","81.4","","","21.4 %","76.9","23.6 %","77.9","","","","","0.4 %","3543"
"Ryan Bukvich","Orioles","30","5.1","49","66","115","69.4 %","93.6","19.8 %","84.9","","","","","","","10.8 %","83.5","","","3.5 %","1531"
"Edward Mujica","Indians","24","38.2","209","405","614","66.5 %","92.5","14.8 %","81.0","","","","","","","18.7 %","86.7","","","3.3 %","3970"
"Dustin Moseley","Angels","26","50.1","342","532","874","65.6 %","88.8","","","","","18.3 %","76.2","16.1 %","80.8","","","","","0.8 %","7060"
"Bryan Corey","- - -","34","45.0","276","485","761","59.6 %","91.1","8.2 %","84.5","15.4 %","87.7","","","16.8 %","81.7","","","","","2.1 %","1439"
"Doug Mathis","Rangers","25","22.1","192","266","458","60.3 %","90.0","22.2 %","84.8","","","7.5 %","76.1","10.0 %","82.0","","","","","1.5 %","3944"
"Jamie Walker","Orioles","36","38.0","229","429","658","38.2 %","84.9","39.2 %","74.8","","","","","22.6 %","76.8","","","","","1.8 %","502"
"Daryl Thompson","Reds","22","14.1","97","188","285","64.2 %","91.8","6.0 %","82.1","","","4.6 %","67.2","25.3 %","81.2","","","","","","6603"
"Evan Meek","Pirates","25","13.0","101","111","212","72.1 %","91.2","12.8 %","83.5","2.5 %","88.0","11.3 %","77.2","1.5 %","86.0","","","","","3.8 %","5109"
"Billy Traber","Yankees","28","16.2","107","179","286","56.9 %","87.1","16.7 %","81.6","","","21.7 %","70.6","4.7 %","77.5","","","","","3.5 %","410"
"Jorge Sosa","Mets","31","21.2","166","245","411","50.3 %","92.2","44.7 %","84.9","","","","","5.1 %","84.0","","","","","1.7 %","1228"
"Jon Niese","Mets","21","14.0","107","160","267","63.3 %","89.4","","","2.6 %","87.6","24.7 %","73.8","9.4 %","81.3","","","","","","4424"
"Lance Broadway","White Sox","24","14.0","88","145","233","58.1 %","89.9","29.3 %","83.6","","","","","12.6 %","81.0","","","","","4.7 %","9885"
"Juan Salas","Rays","29","6.1","48","74","122","48.7 %","91.1","26.1 %","80.0","25.2 %","89.5","","","","","","","","","2.5 %","2533"
"Matt Belisle","Reds","28","29.2","179","337","516","62.9 %","90.6","26.9 %","85.1","","","8.2 %","72.9","2.0 %","83.9","","","","","1.0 %","1837"
"Jason Bulger","Angels","29","16.0","131","177","308","49.3 %","92.9","22.7 %","80.6","","","24.0 %","78.6","4.0 %","84.3","","","","","1.3 %","3915"
"Daniel Herrera","Reds","23","7.1","54","90","144","37.2 %","83.8","5.8 %","80.7","","","29.9 %","73.5","27.0 %","68.1","","","","","4.9 %","4552"
"Brian Sanches","Nationals","29","11.0","82","148","230","48.9 %","89.5","22.0 %","83.3","","","5.3 %","76.0","","","23.8 %","80.5","","","1.3 %","2739"
"Mitchell Boggs","Cardinals","24","34.0","252","325","577","71.4 %","92.9","","","","","24.6 %","78.6","4.0 %","79.2","","","","","0.5 %","3344"
"Lenny DiNardo","Athletics","28","23.0","161","247","408","79.0 %","82.9","","","","","9.6 %","70.7","11.4 %","76.3","","","","","2.9 %","1894"
"Mike Ekstrom","Padres","24","9.2","85","107","192","62.6 %","90.5","29.4 %","84.2","","","","","8.0 %","83.5","","","","","2.6 %","7488"
"Dan Meyer","Athletics","26","27.2","207","336","543","63.9 %","90.3","17.3 %","84.4","","","","","18.8 %","78.2","","","","","0.9 %","4402"
"Dave Borkowski","Astros","31","36.0","242","428","670","71.3 %","89.3","10.9 %","84.0","","","9.4 %","72.9","8.4 %","82.8","","","","","4.2 %","2002"
"Mark Redman","Rockies","34","45.1","285","479","764","52.3 %","83.9","","","21.9 %","81.8","7.2 %","69.5","18.6 %","75.7","","","","","2.4 %","491"
"Joe Borowski","Indians","37","16.2","105","190","295","54.6 %","85.3","41.6 %","77.3","","","","","3.9 %","81.2","","","","","3.1 %","267"
"Tony Armas Jr.","Mets","30","8.1","47","90","137","57.4 %","88.8","36.8 %","81.5","","","0.7 %","76.0","5.2 %","83.4","","","","","0.7 %","761"
"Josh Fogg","Reds","31","78.1","523","844","1367","42.6 %","87.2","5.7 %","80.8","25.0 %","84.7","5.0 %","78.5","21.7 %","81.0","","","","","2.5 %","989"
"Gio Gonzalez","Athletics","22","34.0","297","412","709","63.8 %","89.7","","","","","25.7 %","77.3","10.5 %","82.5","","","","","2.1 %","7448"
"R.J. Swindle","Phillies","24","4.2","33","63","96","47.9 %","83.7","39.4 %","73.4","","","8.5 %","55.0","4.3 %","73.0","","","","","2.1 %","539"
"Sean Henn","Padres","27","9.1","79","105","184","66.5 %","91.6","16.5 %","81.7","","","","","17.0 %","82.2","","","","","1.1 %","2147"
"Ryan Feierabend","Mariners","22","39.2","252","427","679","54.7 %","87.8","13.4 %","79.0","","","5.6 %","73.4","26.4 %","77.4","","","","","2.2 %","6336"
"Rick VandenHurk","Marlins","23","14.0","135","196","331","77.3 %","91.7","10.3 %","83.0","","","5.3 %","70.4","7.1 %","81.8","","","","","2.7 %","5099"
"Jeff Gray","Athletics","26","4.2","33","55","88","77.3 %","93.5","3.4 %","84.3","","","17.1 %","76.8","2.3 %","88.0","","","","","","7718"
"Francisley Bueno","Braves","27","2.1","24","28","52","50.0 %","88.6","","","","","11.5 %","77.5","38.5 %","83.9","","","","","","5980"
"Ehren Wassermann","White Sox","27","19.2","148","228","376","69.5 %","86.7","18.8 %","74.7","","","6.4 %","73.2","5.3 %","76.6","","","","","4.0 %","6380"
"Brad Hennessey","Giants","28","40.1","282","448","730","59.3 %","88.3","27.3 %","83.6","","","2.8 %","76.3","10.7 %","83.1","","","","","1.5 %","3720"
"Marco Estrada","Nationals","24","12.2","95","144","239","56.8 %","90.4","","","","","25.6 %","78.4","17.5 %","78.4","","","","","2.1 %","1118"
"Chris Smith","Red Sox","27","18.1","121","183","304","58.5 %","88.8","18.9 %","77.1","","","","","22.6 %","76.0","","","","","1.0 %","4544"
"Homer Bailey","Reds","22","36.1","246","435","681","71.0 %","91.5","11.4 %","84.4","","","6.7 %","75.6","10.9 %","82.9","","","","","1.9 %","8362"
"Jose Ascanio","Cubs","23","5.2","47","72","119","51.3 %","93.2","12.4 %","80.2","","","4.4 %","75.2","31.9 %","84.9","","","","","5.0 %","3951"
"Mark Worrell","Cardinals","25","5.2","43","75","118","67.9 %","89.2","27.5 %","74.4","","","4.6 %","73.4","","","","","","","7.6 %","8045"
"Wade LeBlanc","Padres","23","21.1","163","242","405","63.5 %","85.5","","","","","8.1 %","72.2","28.4 %","72.5","","","","","2.5 %","5221"
"Adam Loewen","Orioles","24","21.1","180","222","402","67.1 %","89.9","7.9 %","79.8","","","15.6 %","78.1","9.4 %","83.3","","","","","2.5 %","2134"
"Greg Reynolds","Rockies","22","62.0","384","603","987","68.9 %","89.9","","","","","18.4 %","79.5","12.7 %","82.4","","","","","1.3 %","5712"
"Taylor Tankersley","Marlins","25","17.2","142","221","363","57.0 %","88.0","35.3 %","77.4","","","","","7.7 %","80.4","","","","","","8249"
"Ian Kennedy","Yankees","23","39.2","327","462","789","68.1 %","89.0","6.4 %","81.7","","","9.3 %","73.0","16.2 %","80.0","","","","","1.0 %","6986"
"Mike Parisi","Cardinals","25","23.0","195","263","458","62.9 %","91.1","","","1.8 %","85.5","27.4 %","77.7","7.9 %","84.6","","","","","2.8 %","8070"
"Ryan Tucker","Marlins","21","37.0","292","415","707","70.7 %","93.5","8.7 %","85.2","","","","","20.6 %","84.7","","","","","1.0 %","1062"
"Jason Hirsh","Rockies","26","8.2","81","116","197","62.9 %","90.3","17.3 %","85.8","","","7.1 %","76.9","12.7 %","81.9","","","","","","6293"
"Runelvys Hernandez","Astros","30","19.1","126","230","356","61.9 %","92.1","24.7 %","84.8","","","5.4 %","80.7","8.0 %","82.5","","","","","1.1 %","1528"
"Steve Trachsel","Orioles","37","39.2","318","402","720","49.8 %","85.2","","","","","21.1 %","75.9","7.6 %","79.1","21.6 %","80.0","","","9.9 %","898"
"Joe Thatcher","Padres","26","25.2","179","328","507","84.4 %","88.5","13.4 %","79.1","","","0.8 %","77.8","1.4 %","79.8","","","","","2.6 %","4620"
"Fernando Nieve","Astros","25","10.2","75","126","201","71.9 %","92.6","23.0 %","83.6","","","1.0 %","75.5","4.1 %","84.0","","","","","2.5 %","2173"
"Royce Ring","Braves","27","22.1","154","249","403","58.9 %","87.1","","","","","35.5 %","71.7","5.7 %","77.4","","","","","3.5 %","4350"
"Marino Salas","Pirates","26","17.0","161","210","371","74.7 %","91.9","19.2 %","81.3","","","","","","","6.1 %","84.5","","","3.0 %","2432"
"Matt Palmer","Giants","29","12.2","113","139","252","23.3 %","87.6","","","44.1 %","85.7","23.3 %","74.6","9.4 %","83.0","","","","","2.8 %","4457"
"Jason Jennings","Rangers","29","27.1","236","285","521","63.6 %","86.3","26.6 %","80.0","","","","","9.8 %","81.7","","","","","2.3 %","434"
"Brendan Donnelly","Indians","36","13.2","100","153","253","51.2 %","89.8","39.6 %","87.2","","","","","9.2 %","81.6","","","","","1.2 %","1441"
"Josh Newman","- - -","26","15.2","134","198","332","61.4 %","87.4","","","","","10.4 %","74.4","28.2 %","77.3","","","","","0.6 %","7383"
"Jared Wells","- - -","26","8.1","78","93","171","69.8 %","91.4","26.0 %","80.0","","","","","","","4.1 %","82.0","","","0.6 %","5538"
"Luis Mendoza","Rangers","24","63.1","480","686","1166","76.4 %","91.7","12.9 %","81.6","","","4.2 %","76.5","6.5 %","83.2","","","","","1.5 %","3126"
"Jimmy Gobble","Royals","26","31.2","270","364","634","59.9 %","89.9","33.7 %","83.8","","","0.2 %","79.0","6.3 %","82.6","","","","","1.9 %","1791"
"Jamie Burke","Mariners","36","1.0","7","11","18","87.5 %","83.0","","","","","12.5 %","73.5","","","","","","","11.1 %","6"
"Nick Adenhart","Angels","21","12.0","112","126","238","63.2 %","91.7","","","","","19.9 %","75.6","16.9 %","82.7","","","","","2.9 %","6879"
"Jeff Fulchino","Royals","28","14.0","114","165","279","70.7 %","93.1","23.1 %","84.2","","","","","","","6.2 %","86.1","","","2.2 %","3532"
"Steven Register","Rockies","25","10.0","71","116","187","55.5 %","90.5","29.1 %","82.8","","","","","15.4 %","82.6","","","","","2.7 %","7463"
"Josh Roenicke","Reds","25","3.0","25","37","62","90.3 %","94.8","","","","","8.1 %","79.8","1.6 %","84.0","","","","","","3241"
"Micah Bowie","Rockies","33","8.0","62","87","149","46.6 %","88.8","42.6 %","80.1","","","0.7 %","74.0","10.1 %","81.1","","","","","0.7 %","1561"
"Chuck James","Braves","26","29.2","216","303","519","70.1 %","87.8","3.0 %","79.0","","","","","27.0 %","78.3","","","","","2.1 %","4886"
"Dontrelle Willis","Tigers","26","24.0","259","264","523","73.1 %","88.5","22.1 %","80.5","","","","","4.8 %","80.7","","","","","1.2 %","1703"
"Matt Morris","Pirates","33","22.1","167","293","460","45.3 %","85.9","25.4 %","80.7","","","23.4 %","70.3","6.0 %","78.5","","","","","0.9 %","1172"
"Dirk Hayhurst","Padres","27","16.2","136","210","346","57.1 %","89.3","6.5 %","81.5","","","25.0 %","74.7","11.5 %","80.1","","","","","1.7 %","6010"
"Yoslan Herrera","Pirates","27","18.1","156","202","358","59.2 %","88.7","","","","","20.0 %","75.6","20.9 %","81.2","","","","","0.8 %","7759"
"Chris Bootcheck","Angels","29","16.0","131","206","337","67.2 %","92.5","25.3 %","84.4","4.5 %","88.7","3.0 %","80.7","","","","","","","1.5 %","1842"
"Devon Lowery","Royals","25","4.1","36","63","99","63.6 %","92.3","21.2 %","83.2","","","","","15.2 %","79.7","","","","","","3500"
"Jimmy Barthmaier","Pirates","24","10.1","87","123","210","68.9 %","90.4","","","","","16.0 %","74.8","15.1 %","82.7","","","","","1.4 %","6292"
"John Van Benschoten","Pirates","28","22.1","204","276","480","66.0 %","90.6","13.4 %","83.7","","","14.0 %","74.8","6.6 %","84.2","","","","","1.5 %","2228"
"Lee Gardner","Marlins","33","6.2","60","91","151","63.1 %","86.5","14.1 %","85.0","","","10.1 %","71.6","12.8 %","82.1","","","","","0.7 %","1448"
"Enrique Gonzalez","Padres","25","3.1","23","31","54","51.9 %","91.6","40.7 %","85.4","","","3.7 %","78.0","3.7 %","84.0","","","","","","2568"
"Tom Mastny","Indians","27","20.0","157","224","381","70.4 %","88.2","8.9 %","83.3","","","17.8 %","78.7","3.0 %","83.1","","","","","2.6 %","5768"
"Mark Mulder","Cardinals","30","1.2","22","21","43","83.3 %","89.9","","","","","11.9 %","73.3","4.8 %","82.0","","","","","2.3 %","932"
"Mitch Talbot","Rays","24","9.2","94","115","209","46.4 %","91.5","","","14.4 %","87.8","16.3 %","79.6","23.0 %","82.7","","","","","","4961"
"Levale Speigner","Nationals","27","8.0","66","92","158","53.0 %","91.2","36.4 %","82.9","","","7.3 %","78.8","3.3 %","84.4","","","","","4.4 %","5717"
"David Pauley","Red Sox","25","12.1","102","164","266","68.1 %","89.8","6.1 %","81.8","","","18.6 %","74.5","7.2 %","80.7","","","","","1.1 %","3625"
"Scott Elbert","Dodgers","22","6.0","55","76","131","64.1 %","92.3","34.4 %","83.2","","","","","1.5 %","82.0","","","","","","7489"
"Greg Aquino","Orioles","30","9.1","88","119","207","51.1 %","93.2","46.8 %","82.5","","","","","2.1 %","83.5","","","","","31.9 %","1899"
"Mike O'Connor","Nationals","27","9.0","82","90","172","57.3 %","85.0","2.9 %","80.0","","","19.9 %","73.4","19.9 %","75.9","","","","","0.6 %","6457"
"Rick Bauer","Indians","31","6.0","42","76","118","74.6 %","91.2","25.4 %","82.2","","","","","","","","","","","","125"
"Kei Igawa","Yankees","28","4.0","29","49","78","74.0 %","87.4","1.3 %","75.0","","","14.3 %","73.2","10.4 %","76.3","","","","","1.3 %","7794"
"Cedrick Bowers","Rockies","30","6.2","59","75","134","71.6 %","90.1","","","","","15.7 %","75.5","12.7 %","77.8","","","","","","3293"
"Eddie Kunz","Mets","22","2.2","26","29","55","92.3 %","92.9","7.7 %","87.8","","","","","","","","","","","3.6 %","2862"
"Carmen Pignatiello","Cubs","25","0.2","16","12","28","32.1 %","85.1","","","","","67.9 %","77.6","","","","","","","","3088"
"Derrick Turnbow","Brewers","30","6.1","83","87","170","83.1 %","92.9","","","","","16.3 %","81.6","0.6 %","84.0","","","","","2.4 %","1694"
"Bob McCrory","Orioles","26","6.1","86","92","178","81.5 %","95.7","13.5 %","87.1","","","5.1 %","77.9","","","","","","","","5924"
"Tommy Hunter","Rangers","21","11.0","81","133","214","67.3 %","91.2","0.9 %","83.0","","","27.1 %","78.7","4.7 %","85.4","","","","","","1157"
"Charlie Zink","Red Sox","28","4.1","29","55","84","21.4 %","82.2","4.8 %","76.5","","","","","","","","","73.8 %","68.5","","4180"
"Charlie Haeger","Padres","24","4.1","49","62","111","25.5 %","83.7","0.9 %","79.0","","","1.8 %","74.0","","","","","71.8 %","68.2","0.9 %","3545"
"Frankie de la Cruz","Marlins","24","9.0","91","117","208","78.4 %","93.8","1.4 %","79.7","","","","","20.2 %","86.2","","","","","","3920"
"Fernando Hernandez","Athletics","23","3.0","38","43","81","62.5 %","90.1","1.3 %","82.0","","","28.8 %","78.7","7.5 %","79.3","","","","","1.2 %","5536"
"Hideo Nomo","Royals","39","4.1","46","64","110","56.9 %","85.4","7.3 %","80.5","","","","","","","35.8 %","75.6","","","0.9 %","666"
"Eric O'Flaherty","Mariners","23","6.2","60","98","158","51.0 %","90.5","41.6 %","82.3","","","","","7.4 %","82.1","","","","","5.7 %","5746"
"Adam Pettyjohn","Reds","31","4.0","42","50","92","33.3 %","85.7","18.4 %","78.0","","","","","48.3 %","79.0","","","","","5.4 %","489"
"Bill White","Rangers","29","4.0","60","59","119","61.4 %","89.8","31.6 %","79.9","","","","","7.0 %","82.1","","","","","4.2 %","3089"
"Kazuo Fukumori","Rangers","31","4.0","39","60","99","76.0 %","88.9","","","","","6.3 %","74.8","11.5 %","84.8","6.3 %","85.7","","","3.0 %","3288"
"Kyle Snyder","Red Sox","30","1.2","15","12","27","48.2 %","89.3","18.5 %","85.3","","","14.8 %","","18.5 %","82.5","","","","","","1689"
"Elmer Dessens","Braves","37","4.0","43","57","100","68.0 %","89.4","16.5 %","83.6","","","3.1 %","75.7","12.4 %","82.3","","","","","3.0 %","317"
"Rich Thompson","Angels","23","2.0","23","32","55","61.8 %","91.4","","","","","36.4 %","76.1","1.8 %","84.0","","","","","","6422"
"Yorman Bazardo","Tigers","23","3.0","39","39","78","63.5 %","89.0","10.8 %","84.4","","","","","25.7 %","79.9","","","","","5.1 %","3143"
"Brian Slocum","Indians","27","2.0","17","33","50","64.0 %","89.7","26.0 %","78.2","","","","","10.0 %","79.0","","","","","","4705"
"Elizardo Ramirez","Rangers","25","2.2","28","42","70","68.6 %","88.7","","","","","12.9 %","76.1","18.6 %","83.0","","","","","","1946"
"Matt DeSalvo","Braves","27","2.0","26","49","75","58.7 %","91.2","9.3 %","83.9","","","12.0 %","76.7","20.0 %","78.2","","","","","","5439"
